id,label,uri,type,type_generic,predicate_type
15883,00030 - cereal grains (and cereal-like grains) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540003,food,food,
15884,12090 - safflower seeds and similar- (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541209,food,food,
15885,10190 - canned starchy root products (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541019,food,food,
15886,japanese ginseng plant,http://purl.obolibrary.org/obo/FOODON_03414527,food,food,
15887,cardinalfish,http://purl.obolibrary.org/obo/FOODON_03412936,food,food,
15888,sherbet on wooden stick,http://purl.obolibrary.org/obo/FOODON_03306642,food,food,
15889,lemon myrtle plant,http://purl.obolibrary.org/obo/FOODON_03414340,food,food,
15890,herring,http://purl.obolibrary.org/obo/FOODON_03411414,food,food,
15891,smooth oreo dory,http://purl.obolibrary.org/obo/FOODON_03412579,food,food,
15892,pimiento cheese,http://purl.obolibrary.org/obo/FOODON_03306924,food,food,
15893,lupin seed food product,http://purl.obolibrary.org/obo/FOODON_00001206,food,food,
15894,margarine food product,http://purl.obolibrary.org/obo/FOODON_00002022,food,food,
15895,fruit cider,http://purl.obolibrary.org/obo/FOODON_03303066,food,food,
15896,pacific round herring,http://purl.obolibrary.org/obo/FOODON_03411850,food,food,
15897,obsolete european hake,http://purl.obolibrary.org/obo/FOODON_03412365,food,food,
15898,fish marinade,http://purl.obolibrary.org/obo/FOODON_03315990,food,food,
15899,seafood or seafood product (us cfr),http://purl.obolibrary.org/obo/FOODON_03400267,food,food,
15900,plant product based flavoring,http://purl.obolibrary.org/obo/FOODON_00002377,food,food,
15901,widow rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308976,food,food,
15902,collard greens frozen,http://purl.obolibrary.org/obo/FOODON_03310954,food,food,
15903,coffee mixture,http://purl.obolibrary.org/obo/FOODON_03317674,food,food,
15904,red chili pepper (raw; fresh),http://purl.obolibrary.org/obo/FOODON_03311265,food,food,
15905,seltzer water (flavored),http://purl.obolibrary.org/obo/FOODON_03303847,food,food,
15906,23320 - yellowtail flounder (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542332,food,food,
15907,oat must,http://purl.obolibrary.org/obo/FOODON_03317168,food,food,
15908,beverage (artifically sweetened; vitamin and mineral fortified),http://purl.obolibrary.org/obo/FOODON_03302415,food,food,
15909,corn bran (raw),http://purl.obolibrary.org/obo/FOODON_03310559,food,food,
15910,angelica (crystallized),http://purl.obolibrary.org/obo/FOODON_03317532,food,food,
15911,imitation cocoa butter,http://purl.obolibrary.org/obo/FOODON_03305366,food,food,
15912,39820 - risotto (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543982,food,food,
15913,gracilaria,http://purl.obolibrary.org/obo/FOODON_03414607,food,food,
15914,31990 - nectar; banana (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543199,food,food,
15915,coffee bean (unroasted),http://purl.obolibrary.org/obo/FOODON_03303115,food,food,
15916,vegetable soup mix (chunky; dried),http://purl.obolibrary.org/obo/FOODON_03306649,food,food,
15917,sea bream (raw),http://purl.obolibrary.org/obo/FOODON_03308272,food,food,
15918,30140 - honey; blended (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543014,food,food,
15919,guitarfish genus,http://purl.obolibrary.org/obo/FOODON_03414130,food,food,
15920,potatobean plant,http://purl.obolibrary.org/obo/FOODON_03415015,food,food,
15921,beverage base product,http://purl.obolibrary.org/obo/FOODON_00001643,food,food,
15922,green olive (pickled),http://purl.obolibrary.org/obo/FOODON_03310911,food,food,
15923,fruit yogurt (no added sugar; energy 2.0 mj or less),http://purl.obolibrary.org/obo/FOODON_03317152,food,food,
15924,chocolate milk (instant),http://purl.obolibrary.org/obo/FOODON_03306970,food,food,
15925,tarragon in vinegar,http://purl.obolibrary.org/obo/FOODON_03307138,food,food,
15926,oats (cracked),http://purl.obolibrary.org/obo/FOODON_03311064,food,food,
15927,dextrose containing crystallization water,http://purl.obolibrary.org/obo/FOODON_03316410,food,food,
15928,jelly (artificially sweetened),http://purl.obolibrary.org/obo/FOODON_03304417,food,food,
15929,quality,http://purl.obolibrary.org/obo/BFO_0000019,food,food,
15930,tomato soup mix,http://purl.obolibrary.org/obo/FOODON_03309566,food,food,
15931,game bird meat (raw),http://purl.obolibrary.org/obo/FOODON_03308499,food,food,
15932,olive (preserved),http://purl.obolibrary.org/obo/FOODON_03316349,food,food,
15933,00450 - rice grain; glutinous (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540045,food,food,
15934,spanish peanut (whole; raw),http://purl.obolibrary.org/obo/FOODON_03306914,food,food,
15935,lemonade mix,http://purl.obolibrary.org/obo/FOODON_03305777,food,food,
15936,black rockfish,http://purl.obolibrary.org/obo/FOODON_03411770,food,food,
15937,29090 - cheese; bleu d'auvergne (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542909,food,food,
15938,small european locust lobster,http://purl.obolibrary.org/obo/FOODON_03413585,food,food,
15939,roselle (dried; ground),http://purl.obolibrary.org/obo/FOODON_03302123,food,food,
15940,herbal candy,http://purl.obolibrary.org/obo/FOODON_03305604,food,food,
15941,boysenberry beverage syrup,http://purl.obolibrary.org/obo/FOODON_03307521,food,food,
15942,09970 - common polypody roots (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540997,food,food,
15943,fish (smoked; dried),http://purl.obolibrary.org/obo/FOODON_03310852,food,food,
15944,43740 - sour flavour (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544374,food,food,
15945,oregano food product,http://purl.obolibrary.org/obo/FOODON_00002073,food,food,
15946,peanut (green; boiled; packed in brine),http://purl.obolibrary.org/obo/FOODON_03306860,food,food,
15947,soft drink mix; powdered; energy-containing sweetener not added,http://purl.obolibrary.org/obo/FOODON_03317099,food,food,
15948,sugar confectionery,http://purl.obolibrary.org/obo/FOODON_03316098,food,food,
15949,shea fruit (whole; raw),http://purl.obolibrary.org/obo/FOODON_00003196,food,food,
15950,malabar red snapper fillet (raw),http://purl.obolibrary.org/obo/FOODON_03308964,food,food,
15951,new zealand wreckfish (raw),http://purl.obolibrary.org/obo/FOODON_03308015,food,food,
15952,fruit juice cocktail,http://purl.obolibrary.org/obo/FOODON_03303631,food,food,
15953,syrup food supplement,http://purl.obolibrary.org/obo/FOODON_03430167,food,food,
15954,papain,http://purl.obolibrary.org/obo/FOODON_03310434,food,food,
15955,sorrel food product,http://purl.obolibrary.org/obo/FOODON_00003093,food,food,
15956,24350 - pomfret; atlantic (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542435,food,food,
15957,tortoise shell bamboo plant,http://purl.obolibrary.org/obo/FOODON_03413735,food,food,
15958,atlantic halibut food product,http://purl.obolibrary.org/obo/FOODON_00001621,food,food,
15959,30430 - chocolate/cocoa-based products (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543043,food,food,
15960,bitter orange marmalade,http://purl.obolibrary.org/obo/FOODON_03306375,food,food,
15961,peanut (whole; dried),http://purl.obolibrary.org/obo/FOODON_03310851,food,food,
15962,41720 - maltodextrin (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544172,food,food,
15963,asian water buffalo meat food product,http://purl.obolibrary.org/obo/FOODON_00001619,food,food,
15964,06660 - other solanacea (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540666,food,food,
15965,dolphinfish,http://purl.obolibrary.org/obo/FOODON_03411917,food,food,
15966,shrimp flour,http://purl.obolibrary.org/obo/FOODON_03308573,food,food,
15967,09810 - andean yam beans (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540981,food,food,
15968,guava plant,http://purl.obolibrary.org/obo/FOODON_03411333,food,food,
15969,19330 - goat; minced meat (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541933,food,food,
15970,spanish thyme plant,http://purl.obolibrary.org/obo/FOODON_03412134,food,food,
15971,artichoke heart (frozen),http://purl.obolibrary.org/obo/FOODON_03310965,food,food,
15972,triticale flour,http://purl.obolibrary.org/obo/FOODON_00002553,food,food,
15973,cottonseed meal (ammoniated),http://purl.obolibrary.org/obo/FOODON_03301622,food,food,
15974,potato chip (cheddar cheese-flavored),http://purl.obolibrary.org/obo/FOODON_03307042,food,food,
15975,imitation lemonade (frozen concentrate),http://purl.obolibrary.org/obo/FOODON_03302226,food,food,
15976,mango melon plant,http://purl.obolibrary.org/obo/FOODON_03412042,food,food,
15977,atherton oak plant,http://purl.obolibrary.org/obo/FOODON_03414685,food,food,
15978,hawaiian shrimp with pineapple (dish),http://purl.obolibrary.org/obo/FOODON_03308079,food,food,
15979,33120 - soft drink; orange flavour (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543312,food,food,
15980,gouda cheese,http://purl.obolibrary.org/obo/FOODON_03303514,food,food,
15981,whiting (headless; dressed),http://purl.obolibrary.org/obo/FOODON_03306978,food,food,
15982,thornback ray,http://purl.obolibrary.org/obo/FOODON_03414085,food,food,
15983,yellow onion (whole; raw),http://purl.obolibrary.org/obo/FOODON_03311276,food,food,
15984,skim milk (liquid),http://purl.obolibrary.org/obo/FOODON_00003237,food,food,
15985,duckling,http://purl.obolibrary.org/obo/FOODON_03309743,food,food,
15986,sand flounder,http://purl.obolibrary.org/obo/FOODON_03412674,food,food,
15987,20020 - hare fresh fat tissue (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542002,food,food,
15988,vegetable protein drink,http://purl.obolibrary.org/obo/FOODON_03317475,food,food,
15989,firming agent (codex),http://purl.obolibrary.org/obo/FOODON_03400410,food,food,
15990,australian millet plant,http://purl.obolibrary.org/obo/FOODON_03414681,food,food,
15991,fish; lophiiform,http://purl.obolibrary.org/obo/FOODON_03412404,food,food,
15992,orange carbonated beverage,http://purl.obolibrary.org/obo/FOODON_03302169,food,food,
15993,pork kidney,http://purl.obolibrary.org/obo/FOODON_03311506,food,food,
15994,hogfish,http://purl.obolibrary.org/obo/FOODON_03412482,food,food,
15995,jam (made with sulfite fruit),http://purl.obolibrary.org/obo/FOODON_03317536,food,food,
15996,food filling product,http://purl.obolibrary.org/obo/FOODON_00001868,food,food,
15997,mactra surf shell family,http://purl.obolibrary.org/obo/FOODON_03414145,food,food,
15998,fish ham (food product),http://purl.obolibrary.org/obo/FOODON_03315356,food,food,
15999,food brining process,http://purl.obolibrary.org/obo/FOODON_03470137,food,food,
16000,extraction solvent (codex),http://purl.obolibrary.org/obo/FOODON_03400407,food,food,
16001,25370 - green mussel (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542537,food,food,
16002,crystal shrimp,http://purl.obolibrary.org/obo/FOODON_03413626,food,food,
16003,27280 - cream powder (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542728,food,food,
16004,cycas plant,http://purl.obolibrary.org/obo/FOODON_03414722,food,food,
16005,spiced cheese (part-skim),http://purl.obolibrary.org/obo/FOODON_03307845,food,food,
16006,ginger cracker,http://purl.obolibrary.org/obo/FOODON_03303212,food,food,
16007,36580 - other herbal infusion materials from roots (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543658,food,food,
16008,evaporated skim milk,http://purl.obolibrary.org/obo/FOODON_03307491,food,food,
16009,0140000 - stone fruit (ec),http://purl.obolibrary.org/obo/FOODON_03401225,food,food,
16010,eggplant (whole; raw),http://purl.obolibrary.org/obo/FOODON_03309709,food,food,
16011,shrimp or prawn (canned),http://purl.obolibrary.org/obo/FOODON_03317196,food,food,
16012,date shell,http://purl.obolibrary.org/obo/FOODON_03414151,food,food,
16013,soft drink (prepared from cherry powder),http://purl.obolibrary.org/obo/FOODON_03311128,food,food,
16014,vanilla frozen dessert reduced calorie with aspartame,http://purl.obolibrary.org/obo/FOODON_03310665,food,food,
16015,high monounsaturated fat,http://purl.obolibrary.org/obo/FOODON_03510243,food,food,
16016,fruit jelly with pectin,http://purl.obolibrary.org/obo/FOODON_03315659,food,food,
16017,herbal honey,http://purl.obolibrary.org/obo/FOODON_03305626,food,food,
16018,rice (coated; fortified),http://purl.obolibrary.org/obo/FOODON_03304533,food,food,
16019,50261500 - peas  (with pods) (gs1 gpc),http://purl.obolibrary.org/obo/FOODON_03401381,food,food,
16020,fish solubles (dried),http://purl.obolibrary.org/obo/FOODON_03303224,food,food,
16021,polysaccharide-producing plant,http://purl.obolibrary.org/obo/FOODON_03411009,food,food,
16022,imitation eggnog,http://purl.obolibrary.org/obo/FOODON_03304800,food,food,
16023,cream-filled pastry,http://purl.obolibrary.org/obo/FOODON_03306775,food,food,
16024,beverage powder for home preparation of drinks,http://purl.obolibrary.org/obo/FOODON_03316229,food,food,
16025,catfish stick,http://purl.obolibrary.org/obo/FOODON_03309049,food,food,
16026,pickled cabbage food product,http://purl.obolibrary.org/obo/FOODON_00001024,food,food,
16027,19240 - zebu fresh meat (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541924,food,food,
16028,16630 - aonlas (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541663,food,food,
16029,emperor shrimp (raw),http://purl.obolibrary.org/obo/FOODON_03308821,food,food,
16030,preservation by ionizing radiation,http://purl.obolibrary.org/obo/FOODON_03470122,food,food,
16031,waterchestnut plant,http://purl.obolibrary.org/obo/FOODON_03413719,food,food,
16032,30640 - nougat (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543064,food,food,
16033,frankfurter on a stick (batter-dipped; cooked),http://purl.obolibrary.org/obo/FOODON_03309562,food,food,
16034,50202400 - non alcoholic beverages - not ready to drink (gs1 gpc),http://purl.obolibrary.org/obo/FOODON_03400902,food,food,
16035,enfamil premature 20 iron fortified infant formula ready-to-feed,http://purl.obolibrary.org/obo/FOODON_03311853,food,food,
16036,turkish coffee,http://purl.obolibrary.org/obo/FOODON_03303113,food,food,
16037,sandwich spread (milk-based; energy reduced),http://purl.obolibrary.org/obo/FOODON_03315972,food,food,
16038,25200 - miscellaneous marine crustaceans (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542520,food,food,
16039,huckleberry (canned),http://purl.obolibrary.org/obo/FOODON_03316793,food,food,
16040,sesame seed (hulled),http://purl.obolibrary.org/obo/FOODON_03304876,food,food,
16041,european john dory,http://purl.obolibrary.org/obo/FOODON_03412278,food,food,
16042,roast beef (oven-cooked),http://purl.obolibrary.org/obo/FOODON_03303431,food,food,
16043,0500000 - 5. cereals (ec),http://purl.obolibrary.org/obo/FOODON_03401240,food,food,
16044,03810 - winter cress (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03540381,food,food,
16045,white bass (raw),http://purl.obolibrary.org/obo/FOODON_03309172,food,food,
16046,potato dish (eurofir),http://purl.obolibrary.org/obo/FOODON_03400830,food,food,
16047,bakery product; unsweetened (us cfr),http://purl.obolibrary.org/obo/FOODON_03400107,food,food,
16048,polystyrene container,http://purl.obolibrary.org/obo/FOODON_03490377,food,food,
16049,tonkatsu sauce,http://purl.obolibrary.org/obo/FOODON_03315454,food,food,
16050,43080 - mandarin flavour (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544308,food,food,
16051,puffed wheat cereal,http://purl.obolibrary.org/obo/FOODON_03302842,food,food,
16052,vegetable corn plant,http://purl.obolibrary.org/obo/FOODON_03411380,food,food,
16053,eubacteriales,http://purl.obolibrary.org/obo/FOODON_03412848,food,food,
16054,13760 - caraway fruit (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03541376,food,food,
16055,44450 - home-preparation aids (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544445,food,food,
16056,banana passionfruit food product,http://purl.obolibrary.org/obo/FOODON_00001629,food,food,
16057,cherry ice cream,http://purl.obolibrary.org/obo/FOODON_03305794,food,food,
16058,cutlassfish,http://purl.obolibrary.org/obo/FOODON_03411154,food,food,
16059,australian sea bream (raw),http://purl.obolibrary.org/obo/FOODON_03309152,food,food,
16060,camelid milk beverage,http://purl.obolibrary.org/obo/FOODON_00001120,food,food,
16061,malted cow milk,http://purl.obolibrary.org/obo/FOODON_03301818,food,food,
16062,egg raisin bread,http://purl.obolibrary.org/obo/FOODON_03302479,food,food,
16063,cherry cider (carbonated),http://purl.obolibrary.org/obo/FOODON_03303064,food,food,
16064,kidney bean cake,http://purl.obolibrary.org/obo/FOODON_03309873,food,food,
16065,breakfast cereal (high sugar),http://purl.obolibrary.org/obo/FOODON_03310556,food,food,
16066,cherry pepper plant,http://purl.obolibrary.org/obo/FOODON_03412556,food,food,
16067,haddock (raw),http://purl.obolibrary.org/obo/FOODON_03308024,food,food,
